area_fips,own_code,industry_code,agglvl_code,size_code,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,Geographic Area Name (NAME),2017 NAICS Code (NAICS),Meaning of NAICS Code (NAICS_LABEL),Meaning of Establishments located in Metropolitan or Micropolitan Statistical Area indicator (METRO_LABEL),Year (YEAR),Number of firms (FIRM),Number of establishments (ESTAB),Number of employees (EMP),(DHS) denominator (DENOM),Number of establishments born during the last 12 months (ESTABS_ENTRY),Rate of establishments born during the last 12 months (ESTABS_ENTRY_RATE),Number of establishments exited during the last 12 months (ESTABS_EXIT),Rate of establishments exited during the last 12 months (ESTABS_EXIT_RATE),Number of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION),Number of jobs created from opening establishments during the last 12 months (JOB_CREATION_BIRTHS),Number of jobs created from expanding establishments during the last 12 months (JOB_CREATION_CONTINUERS),Rate of jobs created from opening establishments during the last 12 months (JOB_CREATION_RATE_BIRTHS),Rate of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION_RATE),Number of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION),Number of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_DEATHS),Number of jobs lost from contracting establishments during the last 12 months (JOB_DESTRUCTION_CONTINUERS),Rate of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_RATE_DEATHS),Rate of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION_RATE),Number of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION),Rate of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION_RATE),Rate of reallocation during the last 12 months (REALLOCATION_RATE),Number of firms that exited during the last 12 months (FIRMDEATH_FIRMS),Number of establishments associated with firm deaths during the last 12 months (FIRMDEATH_ESTABS),Number of employees associated with firm deaths during the last 12 months (FIRMDEATH_EMP),area_title
C2354,5.0,53,44.0,0.0,,393.0,2304.0,108983886.0,21295182.0,151607.0,910.0,47300.0,,1.16,1.09,0.9,1.39,1.49,0.82,0.82,,20.0,5.4,-48.0,-2.0,4005848.0,3.8,163561.0,0.8,25724.0,20.4,52.0,6.1,2670.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2358,5.0,53,44.0,0.0,,233.0,650.0,33738829.0,8859379.0,107731.0,998.0,51886.0,,1.09,0.46,0.42,0.5,0.6,0.9,0.9,,20.0,9.4,73.0,12.7,5759235.0,20.6,873075.0,10.9,26369.0,32.4,66.0,7.1,3422.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2390,5.0,53,44.0,0.0,,58.0,281.0,12014466.0,3307164.0,82954.0,823.0,42781.0,,0.66,0.55,0.46,0.58,0.45,0.85,0.85,,4.0,7.4,57.0,25.4,1952729.0,19.4,577034.0,21.1,-7663.0,-8.5,-42.0,-4.9,-2221.0,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2402,5.0,53,44.0,0.0,,94.0,413.0,15976081.0,5771002.0,234289.0,745.0,38714.0,,0.63,0.54,0.39,0.61,0.6,0.72,0.72,,-8.0,-7.8,12.0,3.0,757384.0,5.0,296503.0,5.4,82697.0,54.6,15.0,2.1,746.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2414,5.0,53,44.0,0.0,,82.0,403.0,17867295.0,10279712.0,61351.0,852.0,44290.0,,0.84,0.65,0.64,0.81,0.95,0.98,0.98,,0.0,0.0,11.0,2.8,558775.0,3.2,393117.0,4.0,6582.0,12.0,2.0,0.2,79.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2422,5.0,53,44.0,0.0,,96.0,488.0,18751025.0,13578239.0,33341.0,739.0,38418.0,,0.69,0.64,0.46,0.74,0.22,0.73,0.73,,-1.0,-1.0,26.0,5.6,1221919.0,7.0,581559.0,4.5,-13687.0,-29.1,9.0,1.2,476.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2426,5.0,53,44.0,0.0,N,100.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.83,0.0,0.0,0.0,0.0,0.0,0.0,N,6.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2430,5.0,53,44.0,0.0,,381.0,1039.0,48170977.0,15369554.0,282684.0,892.0,46374.0,,1.72,1.06,0.96,1.04,0.93,0.9,0.9,,22.0,6.1,42.0,4.2,4752986.0,10.9,930537.0,6.4,33103.0,13.3,55.0,6.6,2840.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2434,5.0,53,44.0,0.0,,912.0,4797.0,251799288.0,54488191.0,1505687.0,1009.0,52491.0,,0.88,0.58,0.52,0.55,0.58,0.91,0.91,,41.0,4.7,156.0,3.4,25247489.0,11.1,5164402.0,10.5,125369.0,9.1,70.0,7.5,3678.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2442,5.0,53,44.0,0.0,,106.0,535.0,29864231.0,19307565.0,346182.0,1074.0,55873.0,,0.93,1.2,1.46,1.45,1.1,1.22,1.22,,3.0,2.9,10.0,1.9,2602345.0,9.5,1117259.0,6.1,104122.0,43.0,76.0,7.6,3970.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2450,5.0,53,44.0,0.0,,121.0,371.0,15272388.0,11053908.0,152050.0,792.0,41202.0,,1.05,0.69,0.57,0.73,0.89,0.83,0.83,,1.0,0.8,0.0,0.0,2048434.0,15.5,1531074.0,16.1,32415.0,27.1,106.0,15.5,5518.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2454,5.0,53,44.0,0.0,,413.0,1337.0,78626672.0,21857319.0,398395.0,1131.0,58797.0,,1.17,0.81,0.8,0.71,0.8,0.98,0.98,,22.0,5.6,-21.0,-1.5,3017651.0,4.0,-873618.0,-3.8,75338.0,23.3,60.0,5.6,3100.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2458,5.0,53,44.0,0.0,,254.0,1295.0,58779578.0,19102641.0,219560.0,873.0,45401.0,,0.72,0.5,0.4,0.49,0.42,0.79,0.79,,-3.0,-1.2,32.0,2.5,4546467.0,8.4,528900.0,2.8,-43124.0,-16.4,47.0,5.7,2450.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2466,5.0,53,44.0,0.0,,955.0,4906.0,284061870.0,138820959.0,976541.0,1114.0,57906.0,,1.15,0.92,0.97,1.06,1.26,1.06,1.06,,11.0,1.2,107.0,2.2,33724047.0,13.5,12546788.0,9.9,182457.0,23.0,111.0,11.1,5746.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2478,5.0,53,44.0,0.0,,230.0,1023.0,42946049.0,23963425.0,131193.0,807.0,41967.0,,1.38,0.87,0.68,1.11,0.94,0.79,0.79,,2.0,0.9,89.0,9.5,5068136.0,13.4,2494287.0,11.6,18319.0,16.2,27.0,3.5,1412.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2486,5.0,53,44.0,0.0,,1209.0,4889.0,261985259.0,81618848.0,664702.0,1031.0,53589.0,,1.21,0.8,0.79,0.81,0.72,0.99,0.99,,70.0,6.1,76.0,1.6,11498934.0,4.6,4011833.0,5.2,-52318.0,-7.3,30.0,3.0,1548.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2502,5.0,53,44.0,0.0,,17.0,51.0,1060334.0,338971.0,9960.0,400.0,20825.0,,0.61,0.23,0.17,0.29,0.26,0.73,0.73,,1.0,6.2,9.0,21.4,259600.0,32.4,53128.0,18.6,1953.0,24.4,33.0,9.0,1722.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2506,5.0,53,44.0,0.0,,418.0,1739.0,74121172.0,29093804.0,145857.0,820.0,42635.0,,1.26,0.76,0.65,0.87,0.92,0.86,0.86,,3.0,0.7,87.0,5.3,7191559.0,10.7,2956774.0,11.3,-4807.0,-3.2,41.0,5.3,2129.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2518,5.0,53,44.0,0.0,,212.0,1000.0,48538618.0,12053132.0,472631.0,934.0,48543.0,,0.92,0.67,0.62,0.71,0.79,0.93,0.93,,6.0,2.9,6.0,0.6,5348309.0,12.4,529524.0,4.6,111381.0,30.8,99.0,11.9,5107.0,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2522,5.0,53,44.0,0.0,,121.0,428.0,17830305.0,4015876.0,62074.0,802.0,41692.0,,0.89,0.62,0.59,0.64,0.81,0.95,0.95,,8.0,7.1,19.0,4.6,1669634.0,10.3,173795.0,4.5,841.0,1.4,41.0,5.4,2139.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2526,5.0,53,44.0,0.0,,96.0,356.0,15310357.0,2827985.0,104522.0,827.0,43017.0,,0.51,0.49,0.4,0.48,0.41,0.82,0.82,,-4.0,-4.0,-15.0,-4.0,-2058863.0,-11.9,-293142.0,-9.4,-26714.0,-20.4,-74.0,-8.2,-3811.0,-8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2542,5.0,53,44.0,0.0,,504.0,2924.0,187802493.0,32324413.0,994615.0,1235.0,64224.0,,0.81,0.59,0.61,0.59,0.53,1.03,1.03,,0.0,0.0,200.0,7.3,35483117.0,23.3,3268636.0,11.2,-44315.0,-4.3,160.0,14.9,8301.0,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2550,5.0,53,44.0,0.0,,130.0,798.0,39858023.0,8268477.0,122778.0,961.0,49968.0,,0.86,0.81,0.82,0.9,1.2,1.01,1.01,,4.0,3.2,-5.0,-0.6,3894155.0,10.8,-41424.0,-0.5,10110.0,9.0,99.0,11.5,5163.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2554,5.0,53,44.0,0.0,,1209.0,6234.0,420909881.0,105508717.0,3397236.0,1298.0,67519.0,,0.73,0.68,0.61,0.73,0.74,0.9,0.9,,19.0,1.6,21.0,0.3,19495903.0,4.9,2799764.0,2.7,-212067.0,-5.9,56.0,4.5,2914.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2562,5.0,53,44.0,0.0,N,162.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.14,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2586,5.0,53,44.0,0.0,,331.0,889.0,37759729.0,20753509.0,102733.0,817.0,42482.0,,0.96,0.39,0.34,0.36,0.31,0.87,0.87,,6.0,1.8,-29.0,-3.2,1728368.0,4.8,270361.0,1.3,-4154.0,-3.9,62.0,8.2,3229.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2594,5.0,53,44.0,0.0,,546.0,2351.0,136386250.0,39691328.0,257631.0,1116.0,58014.0,,1.78,1.98,2.37,2.04,1.99,1.2,1.2,,43.0,8.5,143.0,6.5,20203652.0,17.4,2504437.0,6.7,64713.0,33.5,104.0,10.3,5385.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2598,5.0,53,44.0,0.0,N,55.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.24,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2614,5.0,53,44.0,0.0,,180.0,565.0,25446708.0,5278802.0,32506.0,866.0,45038.0,,1.3,1.13,1.11,1.12,1.17,0.98,0.98,,19.0,11.8,62.0,12.3,6091390.0,31.5,595635.0,12.7,9964.0,44.2,126.0,17.0,6539.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2630,5.0,53,44.0,0.0,,164.0,499.0,19552448.0,6125957.0,71963.0,753.0,39157.0,,1.27,0.88,0.8,0.87,0.78,0.91,0.91,,17.0,11.6,49.0,10.9,3383128.0,20.9,1974682.0,47.6,16270.0,29.2,62.0,9.0,3219.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2638,5.0,53,44.0,0.0,,236.0,1345.0,81450489.0,12986642.0,174063.0,1164.0,60547.0,,1.06,1.11,1.2,1.08,1.24,1.07,1.07,,-6.0,-2.5,-55.0,-3.9,-4503334.0,-5.2,-423888.0,-3.2,-10854.0,-5.9,-17.0,-1.4,-860.0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2642,5.0,53,44.0,0.0,,8768.0,60428.0,4655064629.0,705731085.0,17590850.0,1481.0,77035.0,,1.23,1.33,1.36,1.3,1.35,1.03,1.03,,422.0,5.1,1214.0,2.1,464058669.0,11.1,23274180.0,3.4,2583274.0,17.2,120.0,8.8,6258.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2658,5.0,53,44.0,0.0,N,283.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.82,0.0,0.0,0.0,0.0,0.0,0.0,N,-2.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2662,5.0,53,44.0,0.0,,626.0,2423.0,127920828.0,25510124.0,445787.0,1015.0,52800.0,,1.19,0.67,0.5,0.71,0.74,0.76,0.76,,56.0,9.8,138.0,6.0,16142440.0,14.4,2129674.0,9.1,162932.0,57.6,74.0,7.9,3880.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2682,5.0,53,44.0,0.0,N,196.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,15.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2690,5.0,53,44.0,0.0,,2764.0,15951.0,995933174.0,197523799.0,2965262.0,1201.0,62437.0,,1.26,1.01,1.01,1.02,0.95,1.0,1.0,N,128.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2698,5.0,53,44.0,0.0,,183.0,873.0,44166943.0,25111785.0,238136.0,973.0,50592.0,,0.81,0.64,0.55,0.93,0.78,0.86,0.86,,3.0,1.7,49.0,5.9,2652913.0,6.4,1909897.0,8.2,-5859.0,-2.4,4.0,0.4,216.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2706,5.0,53,44.0,0.0,,108.0,538.0,24535435.0,7754572.0,256196.0,877.0,45584.0,,0.99,0.75,0.53,1.36,1.29,0.7,0.7,,-5.0,-4.4,1.0,0.2,1267391.0,5.4,355975.0,4.8,101809.0,65.9,44.0,5.3,2248.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2710,5.0,53,44.0,0.0,,97.0,518.0,19941098.0,6173558.0,151896.0,740.0,38484.0,,0.78,0.61,0.41,0.65,0.57,0.67,0.67,,10.0,11.5,37.0,7.7,1448121.0,7.8,813841.0,15.2,1463.0,1.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2714,5.0,53,44.0,0.0,,796.0,3277.0,163762568.0,53801991.0,291559.0,961.0,49968.0,,1.32,0.86,0.85,0.99,1.42,0.99,0.99,,23.0,3.0,105.0,3.3,12329483.0,8.1,3394781.0,6.7,5183.0,1.8,43.0,4.7,2234.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2718,5.0,53,44.0,0.0,,116.0,751.0,33864741.0,6388257.0,117954.0,867.0,45108.0,,0.88,0.73,0.65,0.69,1.31,0.89,0.89,,7.0,6.4,23.0,3.2,230495.0,0.7,347400.0,5.8,35560.0,43.2,-22.0,-2.5,-1103.0,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2726,5.0,53,44.0,0.0,,2866.0,11661.0,726932702.0,108506263.0,900130.0,1199.0,62340.0,,1.38,1.09,1.11,1.05,1.15,1.03,1.03,,228.0,8.6,616.0,5.6,92710839.0,14.6,9629827.0,9.7,273650.0,43.7,95.0,8.6,4916.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2734,5.0,53,44.0,0.0,,237.0,801.0,32801075.0,18488311.0,92384.0,788.0,40976.0,,1.57,1.03,1.0,1.27,1.16,0.97,0.97,,13.0,5.8,28.0,3.6,1260283.0,4.0,630947.0,3.5,8258.0,9.8,3.0,0.4,173.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2750,5.0,53,44.0,0.0,,125.0,440.0,24094995.0,6616182.0,80264.0,1054.0,54792.0,,0.83,0.44,0.44,0.44,0.36,1.01,1.0,,6.0,5.0,16.0,3.8,-146887.0,-0.6,627222.0,10.5,7824.0,10.8,-46.0,-4.2,-2405.0,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2762,5.0,53,44.0,0.0,N,109.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.68,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2774,5.0,53,44.0,0.0,N,173.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.95,0.0,0.0,0.0,0.0,0.0,0.0,N,19.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2778,5.0,53,44.0,0.0,,71.0,337.0,12723313.0,3757924.0,99673.0,727.0,37783.0,,0.52,0.46,0.39,0.5,0.38,0.84,0.84,,-2.0,-2.7,-18.0,-5.1,-283807.0,-2.2,-70173.0,-1.8,-9678.0,-8.9,22.0,3.1,1143.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2786,5.0,53,44.0,0.0,,157.0,761.0,31379446.0,8785487.0,103088.0,793.0,41244.0,,1.11,0.86,0.74,0.86,0.78,0.85,0.85,,4.0,2.6,23.0,3.1,3065933.0,10.8,2667829.0,43.6,26402.0,34.4,56.0,7.6,2896.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2790,5.0,53,44.0,0.0,,168.0,660.0,24945394.0,8074335.0,87478.0,727.0,37796.0,,0.83,0.55,0.45,0.54,0.65,0.81,0.81,,-9.0,-5.1,-8.0,-1.2,1965332.0,8.6,-28936.0,-0.4,932.0,1.1,65.0,9.8,3386.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2798,5.0,53,44.0,0.0,,365.0,1780.0,103915954.0,70349542.0,1080660.0,1123.0,58391.0,,1.24,1.64,1.74,1.77,1.85,1.06,1.06,,3.0,0.8,255.0,16.7,26493916.0,34.2,12478923.0,21.6,448455.0,70.9,146.0,14.9,7606.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2802,5.0,53,44.0,0.0,,237.0,2359.0,119095684.0,26381938.0,666461.0,971.0,50491.0,,0.78,1.12,0.94,1.11,1.04,0.84,0.84,,10.0,4.4,59.0,2.6,9381167.0,8.6,2243758.0,9.3,52391.0,8.5,54.0,5.9,2786.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2810,5.0,53,44.0,0.0,,95.0,413.0,19587070.0,6166646.0,144182.0,911.0,47379.0,,1.04,0.64,0.59,0.71,0.73,0.92,0.92,,9.0,10.5,64.0,18.3,3682622.0,23.2,1464871.0,31.2,36369.0,33.7,34.0,3.9,1775.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2814,5.0,53,44.0,0.0,N,2667.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.94,0.0,0.0,0.0,0.0,0.0,0.0,N,50.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2842,5.0,53,44.0,0.0,,291.0,1223.0,50212456.0,41505676.0,409903.0,790.0,41057.0,,0.73,0.63,0.42,0.55,0.4,0.67,0.67,,7.0,2.5,-34.0,-2.7,-499592.0,-1.0,39967.0,0.1,84095.0,25.8,14.0,1.8,697.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2866,5.0,53,44.0,0.0,,423.0,2242.0,99686328.0,24534411.0,408590.0,855.0,44471.0,,1.32,1.02,0.84,1.24,1.19,0.82,0.82,,32.0,8.2,173.0,8.4,12498600.0,14.3,3057753.0,14.2,70037.0,20.7,45.0,5.6,2326.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2870,5.0,53,44.0,0.0,,212.0,663.0,26548477.0,5823839.0,77195.0,770.0,40053.0,,0.73,0.39,0.3,0.35,0.44,0.77,0.77,,7.0,3.4,53.0,8.7,3692933.0,16.2,451776.0,8.4,19494.0,33.8,49.0,6.8,2570.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2874,5.0,53,44.0,0.0,,175.0,574.0,31150476.0,8421612.0,282483.0,1043.0,54238.0,,0.79,0.67,0.67,0.83,0.75,0.99,0.99,,-4.0,-2.2,-243.0,-29.7,-10304098.0,-24.9,-3315955.0,-28.3,-898.0,-0.3,67.0,6.9,3493.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2894,5.0,53,44.0,0.0,N,887.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.95,0.0,0.0,0.0,0.0,0.0,0.0,N,48.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2902,5.0,53,44.0,0.0,,65.0,252.0,10025753.0,2835525.0,47146.0,766.0,39811.0,,0.91,0.46,0.35,0.47,0.4,0.76,0.76,,-2.0,-3.0,-12.0,-4.5,63823.0,0.6,-157917.0,-5.3,-9281.0,-16.4,40.0,5.5,2041.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2910,5.0,53,44.0,0.0,N,154.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.01,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2918,5.0,53,44.0,0.0,,793.0,4432.0,276453775.0,44435536.0,668487.0,1200.0,62377.0,,1.18,1.52,1.86,1.52,1.77,1.23,1.22,,22.0,2.9,-41.0,-0.9,-917251.0,-0.3,177872.0,0.4,16093.0,2.5,8.0,0.7,373.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2920,5.0,53,44.0,0.0,N,246.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.34,0.0,0.0,0.0,0.0,0.0,0.0,N,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2934,5.0,53,44.0,0.0,N,236.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.98,0.0,0.0,0.0,0.0,0.0,0.0,N,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2942,5.0,53,44.0,0.0,,258.0,644.0,26589604.0,5931063.0,185428.0,794.0,41304.0,,1.49,0.77,0.69,0.72,1.04,0.9,0.9,,19.0,7.9,38.0,6.3,3764972.0,16.5,591851.0,11.1,71122.0,62.2,69.0,9.5,3614.0,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2946,5.0,53,44.0,0.0,,853.0,3315.0,144274320.0,28191639.0,262666.0,837.0,43527.0,,1.25,0.88,0.77,0.77,1.09,0.87,0.87,,36.0,4.4,-2.0,-0.1,13588647.0,10.4,550713.0,2.0,78105.0,42.3,79.0,10.4,4130.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2954,5.0,53,44.0,0.0,,434.0,2303.0,122972659.0,27221409.0,916238.0,1027.0,53404.0,,0.75,0.62,0.59,0.62,0.65,0.95,0.95,,18.0,4.3,111.0,5.1,10588249.0,9.4,2890892.0,11.9,36592.0,4.2,41.0,4.2,2138.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2962,5.0,53,44.0,0.0,,402.0,3065.0,164680491.0,35852323.0,898574.0,1033.0,53729.0,,0.97,0.99,0.87,1.21,1.05,0.88,0.88,,29.0,7.8,96.0,3.2,16759601.0,11.3,3900992.0,12.2,78315.0,9.5,75.0,7.8,3903.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2970,5.0,53,44.0,0.0,,224.0,992.0,53855558.0,11039527.0,168238.0,1044.0,54313.0,,0.94,0.65,0.82,0.7,0.66,1.27,1.27,,5.0,2.3,-45.0,-4.3,703242.0,1.3,-452969.0,-3.9,28034.0,20.0,59.0,6.0,3070.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2974,5.0,53,44.0,0.0,,229.0,826.0,30068393.0,20313183.0,163424.0,700.0,36388.0,,1.06,0.75,0.6,0.85,0.82,0.8,0.8,,2.0,0.9,9.0,1.1,2903447.0,10.7,2045289.0,11.2,7960.0,5.1,60.0,9.4,3125.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2982,5.0,53,44.0,0.0,,3464.0,19925.0,1230233691.0,667985298.0,12824963.0,1187.0,61742.0,,1.45,1.34,1.39,1.33,1.41,1.04,1.04,,24.0,0.7,851.0,4.5,167020331.0,15.7,55514303.0,9.1,921287.0,7.7,115.0,10.7,6000.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2994,5.0,53,44.0,0.0,,146.0,706.0,27839389.0,10990020.0,209803.0,759.0,39447.0,,1.11,0.98,0.81,0.7,1.11,0.82,0.82,,2.0,1.4,0.0,0.0,608882.0,2.2,-18711.0,-0.2,53975.0,34.6,18.0,2.4,900.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C3002,5.0,53,44.0,0.0,,123.0,475.0,20238527.0,10964053.0,188257.0,819.0,42600.0,,1.18,0.74,0.69,0.86,1.16,0.93,0.93,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
